,offensiveness_score,offensiveness_score_norm
1514,0.0,0.0
1795,7.4797053321807105,0.4399826665988653
1849,3.2930387904207827,0.15681137097241823
738,0.0,0.0
1025,0.0,0.0
1683,2.3254217618820494,0.1453388601176281
1315,0.0,0.0
783,0.0,0.0
2007,0.0,0.0
473,3.153321375197062,0.1576660687598531
2095,0.0,0.0
289,1.4827024875252373,0.06446532554457553
56,0.0,0.0
766,0.0,0.0
1808,0.0,0.0
1563,0.0,0.0
1606,3.4762607024237506,0.24830433588741077
2833,0.0,0.0
2516,5.847629744558648,0.2542447715025499
443,3.1269737172134215,0.1737207620674123
798,0.0,0.0
2078,4.731971447288265,0.24905112880464553
1954,1.7525711663132992,0.13481316663948456
2039,0.0,0.0
1020,0.0,0.0
129,0.0,0.0
2178,0.0,0.0
1673,2.5303627854832254,0.23003298049847504
95,0.0,0.0
31,0.0,0.0
1671,0.0,0.0
2494,2.3915821930384933,0.07473694353245292
192,0.0,0.0
839,0.0,0.0
59,0.0,0.0
2093,1.608051509357992,0.0804025754678996
1628,0.0,0.0
690,0.0,0.0
1941,3.2930387904207827,0.11760852822931367
1760,0.0,0.0
1446,0.0,0.0
313,3.5379911158728894,0.15382570069012563
2,5.0,0.3125
2063,2.4774730387406443,0.08258243462468814
2108,0.0,0.0
2192,2.3082387847602805,0.12148625182948845
1882,6.391539490235682,0.37597291119033427
1047,0.0,0.0
2872,1.8913610093325413,0.09456805046662706
103,0.0,0.0
907,0.0,0.0
509,2.8992246407815965,0.15259077056745243
2710,0.0,0.0
2583,0.0,0.0
1336,0.0,0.0
456,0.0,0.0
2809,3.2930387904207827,0.18294659946782127
2999,3.2930387904207827,0.32930387904207825
1453,0.0,0.0
1515,0.0,0.0
2154,0.0,0.0
1926,0.0,0.0
1495,0.0,0.0
2009,0.0,0.0
2776,6.37001703804578,0.24500065530945306
862,0.0,0.0
971,4.731971447288265,0.22533197368039357
2674,0.0,0.0
1247,0.0,0.0
565,0.0,0.0
2171,0.0,0.0
2056,0.0,0.0
1267,0.0,0.0
2972,0.0,0.0
2978,2.732830371174578,0.1366415185587289
967,0.0,0.0
2738,0.0,0.0
1611,0.0,0.0
960,0.0,0.0
1809,0.0,0.0
1574,0.0,0.0
1085,0.0,0.0
1963,3.2930387904207827,0.16465193952103913
1198,0.0,0.0
750,0.0,0.0
976,0.0,0.0
2376,0.0,0.0
164,0.0,0.0
3011,3.747266491844777,0.41636294353830855
943,0.0,0.0
1737,0.0,0.0
1875,3.444827554035364,0.2026369149432567
1891,0.0,0.0
538,0.0,0.0
1575,0.0,0.0
1792,0.0,0.0
510,0.0,0.0
578,0.0,0.0
2262,0.0,0.0
900,2.823125271455276,0.10082590255197414
1775,0.0,0.0
2707,2.644489762590129,0.15555822132883113
838,0.0,0.0
542,0.0,0.0
1871,2.2548135578803605,0.1503209038586907
1897,0.0,0.0
2888,0.0,0.0
1972,0.0,0.0
602,0.0,0.0
504,2.3061934850692607,0.19218279042243838
1394,2.7355675656099403,0.27355675656099404
670,0.0,0.0
2970,0.0,0.0
2322,0.0,0.0
3046,2.2989540894431855,0.1209975836549045
2572,0.0,0.0
1728,0.0,0.0
2563,0.0,0.0
2621,0.0,0.0
797,0.0,0.0
1896,3.2930387904207827,0.32930387904207825
2880,2.4730541859425568,0.2248231078129597
2383,0.0,0.0
826,0.0,0.0
1487,0.0,0.0
2014,2.867239611827805,0.11946831715949187
68,0.0,0.0
1913,3.2474037304569374,0.21649358203046248
2393,5.37061276822182,0.5967347520246467
290,0.0,0.0
1885,2.727866676797096,0.14357193035774188
1092,0.0,0.0
722,5.118595205048082,0.23266341841127644
597,3.265526741676701,0.18141815231537228
1272,0.0,0.0
150,0.0,0.0
1970,0.0,0.0
552,0.0,0.0
1546,3.2930387904207827,0.193708164142399
1510,0.0,0.0
1077,0.0,0.0
1853,0.0,0.0
489,4.731971447288265,0.22533197368039357
1800,5.601277575181063,0.31118208751005905
1421,0.0,0.0
2868,0.0,0.0
2086,5.684620983459276,0.31581227685884866
3027,0.0,0.0
1012,0.0,0.0
1862,0.0,0.0
849,2.0282412495176363,0.1690201041264697
149,0.0,0.0
749,0.0,0.0
925,0.0,0.0
1555,4.186182706975734,0.15504380396206421
183,3.306201345971436,0.20663758412321476
989,4.954825882476287,0.20645107843651198
1807,10.101947239078571,0.5942321905340336
1964,3.2930387904207827,0.17331783107477805
62,0.0,0.0
1184,0.0,0.0
2174,0.0,0.0
2786,0.0,0.0
2505,0.0,0.0
122,4.968698830325216,0.2366047062059627
2617,2.3061934850692607,0.1441370928168288
286,0.0,0.0
2060,0.0,0.0
2347,0.0,0.0
1959,0.0,0.0
2962,3.2930387904207827,0.12665533809310703
2513,0.0,0.0
680,0.0,0.0
2819,8.175440744080682,0.4302863549516148
901,0.0,0.0
2848,0.0,0.0
1738,5.365144307758806,0.22354767948995025
2596,0.0,0.0
977,6.152580692111435,0.21215795490039432
1230,0.0,0.0
1097,0.0,0.0
2821,2.5303627854832254,0.14057571030462362
2675,0.0,0.0
2465,1.9299396065148975,0.10157576876394198
43,0.0,0.0
848,0.0,0.0
3017,0.0,0.0
1256,0.0,0.0
2354,3.0811137836446236,0.14671970398307732
2717,0.0,0.0
2211,0.0,0.0
137,0.0,0.0
1534,1.5325326918893696,0.10946662084924068
119,0.0,0.0
1100,0.0,0.0
1734,0.0,0.0
1400,0.0,0.0
2051,0.0,0.0
939,0.0,0.0
996,0.0,0.0
2076,2.5235819850970946,0.1484459991233585
1848,5.0,0.35714285714285715
1777,0.0,0.0
398,2.3110937888399508,0.12163651520210267
407,0.0,0.0
827,0.0,0.0
784,0.0,0.0
383,6.733575920293183,0.35439873264700966
430,0.0,0.0
748,0.0,0.0
107,0.0,0.0
1618,0.0,0.0
88,0.0,0.0
2073,0.0,0.0
1605,0.0,0.0
2598,0.0,0.0
2398,0.0,0.0
2058,0.0,0.0
2196,3.2930387904207827,0.12196439964521417
1290,1.8506680113984517,0.18506680113984517
1523,0.0,0.0
530,0.0,0.0
731,0.0,0.0
599,0.0,0.0
222,0.0,0.0
440,0.0,0.0
1080,0.0,0.0
1015,0.0,0.0
1158,0.0,0.0
206,0.0,0.0
1435,0.0,0.0
2013,0.0,0.0
2666,0.0,0.0
569,2.479705332180711,0.1653136888120474
559,0.0,0.0
2737,0.0,0.0
811,0.0,0.0
2522,3.523851315959458,0.160175059816339
1086,0.0,0.0
1243,0.0,0.0
1910,0.0,0.0
697,2.479705332180711,0.13051080695687953
2205,0.0,0.0
799,0.0,0.0
1178,1.7525711663132992,0.1593246514830272
326,0.0,0.0
2828,0.0,0.0
2843,0.0,0.0
2625,0.0,0.0
1719,0.0,0.0
1180,2.7355675656099403,0.17097297285062127
2511,2.3915821930384933,0.1328656773910274
1680,6.305355920078531,0.35029755111547395
1944,3.2930387904207827,0.20581492440129892
1835,8.293038790420782,0.5528692526947189
2850,0.0,0.0
1225,4.731971447288265,0.24905112880464553
571,3.306201345971436,0.18367785255396868
1780,2.3061934850692607,0.1281218602816256
387,0.0,0.0
2698,0.0,0.0
1586,0.0,0.0
1700,2.7055641988628993,0.14239811572962627
1548,0.0,0.0
2520,0.0,0.0
208,0.0,0.0
2753,0.0,0.0
1144,0.0,0.0
2216,0.0,0.0
1313,0.0,0.0
264,1.5978427832963993,0.08876904351646663
992,2.0282412495176363,0.10141206247588182
2184,0.0,0.0
1402,0.0,0.0
1991,3.2930387904207827,0.2744198992017319
1579,0.0,0.0
2246,0.0,0.0
531,0.0,0.0
677,0.0,0.0
1666,1.9784036315957707,0.07327420857762114
1048,0.0,0.0
920,0.0,0.0
2771,0.0,0.0
186,0.0,0.0
865,0.0,0.0
1328,0.0,0.0
312,0.0,0.0
615,1.1128667195042454,0.048385509543662844
370,4.731971447288265,0.36399780363755885
660,0.0,0.0
235,0.0,0.0
267,0.0,0.0
817,0.0,0.0
1464,0.0,0.0
2345,6.956424367810653,0.34782121839053265
2982,3.2930387904207827,0.36589319893564254
1920,0.0,0.0
1829,0.0,0.0
1329,0.0,0.0
739,3.063794349378048,0.12255177397512192
2136,0.0,0.0
1254,0.0,0.0
1701,0.0,0.0
2306,5.0,0.22727272727272727
1263,0.0,0.0
2531,0.0,0.0
361,0.0,0.0
1338,3.345930725940379,0.19681945446708113
1908,5.0,0.25
2806,0.0,0.0
1028,0.0,0.0
2181,0.0,0.0
323,0.0,0.0
2581,3.4947955086184734,0.4992565012312105
1375,0.0,0.0
1384,0.0,0.0
511,0.0,0.0
2342,2.0282412495176363,0.11930830879515508
2240,0.0,0.0
2939,0.0,0.0
608,2.2022199909455358,0.1101109995472768
1771,0.0,0.0
67,2.690198916954672,0.11696517030237703
2115,2.4932821755665318,0.11872772264602532
1374,2.4932821755665318,0.2770313528407258
2601,0.0,0.0
2404,0.0,0.0
362,0.0,0.0
2071,0.0,0.0
381,0.0,0.0
1281,0.0,0.0
1060,0.0,0.0
1312,0.0,0.0
2503,2.3915821930384933,0.29894777412981166
1524,0.0,0.0
112,0.0,0.0
736,3.0589508226895457,0.27808643842632236
547,3.265526741676701,0.12559718237218082
1822,0.0,0.0
2876,0.0,0.0
893,0.0,0.0
1362,0.0,0.0
575,2.4139189417052354,0.09655675766820941
1582,0.0,0.0
908,4.731971447288265,0.26288730262712584
2780,3.2930387904207827,0.2744198992017319
1185,4.559680735150234,0.1753723359673167
2147,0.0,0.0
724,3.1163875440793407,0.18331691435760827
1337,5.334442595489072,0.280760136604688
2746,0.0,0.0
2043,0.0,0.0
1858,0.0,0.0
1409,0.0,0.0
2996,5.0,0.45454545454545453
2818,0.0,0.0
975,6.117901645379091,0.35987656737524065
300,0.0,0.0
1416,2.9733861996363267,0.17490507056684274
403,0.0,0.0
2295,0.0,0.0
2433,2.004138763183092,0.08713646796448227
1117,0.0,0.0
266,5.127149758648434,0.269849987297286
2727,0.0,0.0
281,3.2104984338794225,0.11890734940294158
1133,0.0,0.0
1658,0.0,0.0
909,0.0,0.0
321,4.434578609427518,0.4031435099479562
1096,0.0,0.0
2214,0.0,0.0
1544,0.0,0.0
44,0.0,0.0
2474,0.0,0.0
1116,0.0,0.0
2736,0.0,0.0
1303,0.0,0.0
141,2.123642896065979,0.12492017035682229
291,4.731971447288265,0.33799796052059033
2690,0.0,0.0
2515,3.1269737172134215,0.13029057155055923
2482,3.4203056878458904,0.18001608883399423
515,0.0,0.0
2968,0.0,0.0
1433,0.0,0.0
2340,3.1163875440793407,0.18331691435760827
1471,0.0,0.0
2286,2.7355675656099403,0.13677837828049702
629,0.0,0.0
957,0.0,0.0
1707,0.0,0.0
1219,3.4203056878458904,0.20119445222622884
1827,0.0,0.0
2159,6.025869161595361,0.3544628918585507
1306,2.3082387847602805,0.08877841479847233
2479,0.0,0.0
3018,0.0,0.0
2099,3.2930387904207827,0.14317559958351228
1788,0.0,0.0
2005,0.0,0.0
3012,0.0,0.0
6927,0.0,0.0
29,1.9299396065148975,0.10721886702860542
130,3.265526741676701,0.19208980833392358
1557,0.0,0.0
1602,3.4762607024237506,0.20448592367198534
1056,0.0,0.0
452,0.0,0.0
2915,0.0,0.0
211,0.0,0.0
555,0.0,0.0
718,0.0,0.0
867,0.0,0.0
2177,2.3061934850692607,0.09224773940277042
1361,0.0,0.0
45,3.2784456328411764,0.10928152109470587
746,2.4932821755665318,0.09973128702266126
328,0.0,0.0
1182,0.0,0.0
762,0.0,0.0
1486,0.0,0.0
1193,0.0,0.0
1455,0.0,0.0
1711,0.0,0.0
413,0.0,0.0
2691,0.0,0.0
465,0.0,0.0
2911,0.0,0.0
472,0.0,0.0
1490,0.0,0.0
28,8.565955574531454,0.3294598297896713
2381,0.0,0.0
2232,0.0,0.0
433,5.0,0.38461538461538464
2940,4.534997768452692,0.4534997768452692
886,4.731971447288265,0.33799796052059033
956,0.0,0.0
1201,0.0,0.0
1108,1.9951144946557045,0.07673517287137324
891,0.0,0.0
623,0.0,0.0
272,0.0,0.0
3042,0.0,0.0
613,0.0,0.0
2507,0.0,0.0
1960,3.2930387904207827,0.16465193952103913
483,0.0,0.0
756,2.4932821755665318,0.10388675731527215
371,0.0,0.0
1722,0.0,0.0
1936,5.297177553603875,0.2648588776801938
2401,3.2930387904207827,0.20581492440129892
1187,0.0,0.0
696,0.0,0.0
1069,0.0,0.0
917,2.3915821930384933,0.11388486633516634
771,0.0,0.0
2760,0.0,0.0
2193,0.0,0.0
108,0.0,0.0
743,2.5354022569691956,0.07923132053028736
1506,0.0,0.0
227,5.429499608236046,0.3393437255147529
1863,5.0,0.22727272727272727
1644,3.718367692476619,0.17706512821317233
1883,0.0,0.0
2339,2.3275355548989625,0.08952059826534471
2925,0.0,0.0
2649,0.0,0.0
1558,0.0,0.0
1942,8.91994981880845,0.44599749094042246
2793,0.0,0.0
1951,3.2930387904207827,0.14968358138276286
468,0.0,0.0
135,0.0,0.0
1742,3.306201345971436,0.2543231804593412
22,0.0,0.0
1052,0.0,0.0
1978,3.2930387904207827,0.193708164142399
2374,0.0,0.0
288,0.0,0.0
390,0.0,0.0
2341,0.0,0.0
1035,0.0,0.0
2803,3.2930387904207827,0.14317559958351228
277,7.963280701501158,0.442404483416731
2219,0.0,0.0
713,0.0,0.0
81,0.0,0.0
1365,2.389809818872414,0.09957540911968392
2980,2.7355675656099403,0.12434398025499728
2593,0.0,0.0
2797,0.0,0.0
1353,3.2930387904207827,0.14317559958351228
1527,0.0,0.0
2645,2.099023650855235,0.17491863757126958
1326,0.0,0.0
140,0.0,0.0
246,5.0,0.29411764705882354
1494,0.0,0.0
877,6.038225953090457,0.23223945973424834
1467,0.0,0.0
143,0.0,0.0
2365,0.0,0.0
2382,0.0,0.0
2909,1.9299396065148975,0.07422844640441914
2127,0.0,0.0
1591,0.0,0.0
2225,0.0,0.0
3041,0.0,0.0
3037,0.0,0.0
1517,0.0,0.0
1237,0.0,0.0
541,0.0,0.0
2133,0.0,0.0
1845,2.274564675117248,0.15163764500781654
1541,0.0,0.0
431,0.0,0.0
2197,0.0,0.0
2070,0.0,0.0
2647,1.76798096473562,0.09305162972292737
2128,2.004138763183092,0.10548098753595221
196,0.0,0.0
2030,0.0,0.0
41,3.153321375197062,0.1576660687598531
2168,0.0,0.0
2123,0.0,0.0
1790,0.0,0.0
501,2.727866676797096,0.15154814871094976
1892,2.278731021491361,0.11993321165744006
460,4.434578609427518,0.3695482174522932
2585,0.0,0.0
763,0.0,0.0
1286,2.3061934850692607,0.11530967425346303
2932,3.265526741676701,0.2721272284730584
3048,0.0,0.0
1989,0.0,0.0
2310,0.0,0.0
1119,0.0,0.0
815,5.0,0.23809523809523808
734,0.0,0.0
1497,0.0,0.0
516,0.0,0.0
1632,3.2326872055146216,0.17959373363970121
1132,1.2189717181076283,0.07170421871221343
1224,0.0,0.0
2387,0.0,0.0
2435,3.2930387904207827,0.2993671627655257
871,0.0,0.0
1404,0.0,0.0
833,0.0,0.0
946,7.466593254992744,0.5333280896423388
158,9.288148583308136,0.4422927896813398
1284,0.0,0.0
1296,0.0,0.0
2375,0.0,0.0
457,2.867239611827805,0.1509073479909371
1037,10.608964726268216,0.5893869292371231
213,0.0,0.0
2343,0.0,0.0
1432,3.2930387904207827,0.18294659946782127
2425,2.791689388175926,0.2147453375519943
2565,0.0,0.0
2873,3.2930387904207827,0.17331783107477805
2886,0.0,0.0
2204,6.37001703804578,0.24500065530945306
3,0.0,0.0
336,0.0,0.0
663,2.9632807015011577,0.1234700292292149
2580,0.0,0.0
1457,0.0,0.0
1881,2.4864078424947067,0.13086357065761614
1072,3.153321375197062,0.21022142501313745
2350,6.471093729641531,0.3081473204591205
776,0.0,0.0
1930,0.0,0.0
1642,3.229275049809946,0.1899573558711733
619,0.0,0.0
2896,0.0,0.0
2958,12.756981684997312,0.6074753183332053
507,0.0,0.0
1188,2.4028248870736473,0.0924163418105249
1317,0.0,0.0
1804,0.0,0.0
1635,0.0,0.0
497,0.0,0.0
435,2.1617946979537512,0.1965267907230683
2385,0.0,0.0
2258,0.0,0.0
237,0.0,0.0
2933,0.0,0.0
1236,0.0,0.0
2097,1.8526064712683477,0.0805481074464499
607,2.3061934850692607,0.1098187373842505
1046,0.0,0.0
682,3.306201345971436,0.47231447799591947
753,3.0123171296577484,0.12049268518630994
1114,5.265559694455543,0.18805570337341226
2105,2.6436069901103774,0.1149394343526251
873,3.1163875440793407,0.13549511061214525
1204,0.0,0.0
1569,0.0,0.0
2576,0.0,0.0
2234,2.3061934850692607,0.10026928195953308
708,14.195914341864794,0.5678365736745917
1977,0.0,0.0
2462,0.0,0.0
1924,3.1269737172134215,0.14213516896424644
1674,2.4475629173057616,0.27195143525619575
856,0.0,0.0
2656,0.0,0.0
480,2.3061934850692607,0.09609139521121919
2701,0.0,0.0
1564,5.571769811912144,0.5065245283556495
1706,2.4799837908690794,0.19076798391300612
2036,0.0,0.0
378,0.0,0.0
475,3.265526741676701,0.2040954213547938
1763,0.0,0.0
924,0.0,0.0
1773,0.0,0.0
418,0.0,0.0
1189,0.0,0.0
2033,0.0,0.0
1830,2.842482660227453,0.14212413301137267
1590,0.0,0.0
1195,2.8733507033189247,0.15122898438520657
523,0.0,0.0
2871,0.0,0.0
1164,0.0,0.0
1982,6.446360165617845,0.26859834023407686
6847,7.838570460434373,0.3266071025180989
6630,3.2784456328411764,0.1260940628015837
5556,1.0502781557242067,0.04773991616928212
1356,0.0,0.0
3290,1.9338529209592425,0.21487254677324918
1366,15.97062485399006,0.5703794590710736
5959,0.0,0.0
4401,0.0,0.0
6710,0.0,0.0
3340,2.3082387847602805,0.12148625182948845
3159,0.0,0.0
6495,2.791689388175926,0.17448058676099537
6391,9.286201105403402,0.4643100552701701
4941,9.72285395518205,0.5401585530656694
6850,6.128772040432996,0.27858054729240894
6711,3.444827554035364,0.1722413777017682
2100,3.1094532582086463,0.17274740323381368
2743,0.0,0.0
2288,0.0,0.0
6273,0.0,0.0
4371,0.0,0.0
3790,0.0,0.0
6828,0.0,0.0
6433,8.058950822689546,0.4241553064573445
2923,6.5860775808415655,0.25331067618621406
1704,0.0,0.0
6522,3.2930387904207827,0.2993671627655257
6501,0.0,0.0
2699,2.3915821930384933,0.12587274700202597
6591,3.0589508226895457,0.14566432488997835
6531,18.33490044062954,0.9649947600331337
6415,1.9299396065148975,0.14845689280883828
2874,0.0,0.0
6593,0.0,0.0
4076,3.1163875440793407,0.17313264133774114
6877,2.3061934850692607,0.1048269765940573
6916,0.0,0.0
6802,4.731971447288265,0.16317142921683672
5117,0.0,0.0
5481,0.0,0.0
6858,0.0,0.0
915,0.0,0.0
1011,2.3061934850692607,0.10026928195953308
6332,0.0,0.0
6534,0.0,0.0
6752,0.0,0.0
6894,2.790582228689883,0.1744113892931177
3249,7.793880485762452,0.3711371659886882
2377,0.0,0.0
6682,3.2930387904207827,0.12665533809310703
6923,5.5286218941443614,0.32521305259672717
4191,4.731971447288265,1.1829928618220662
2484,0.0,0.0
6837,5.552258064440256,0.3965898617457326
6906,2.7405949547779436,0.16121146792811433
6712,1.7525711663132992,0.07619874636144779
3464,2.3061934850692607,0.1441370928168288
3282,7.404699887001563,0.3365772675909801
6875,0.0,0.0
6627,0.0,0.0
2846,3.0589508226895457,0.13904321921316118
6536,0.0,0.0
3793,0.0,0.0
6592,0.0,0.0
6394,9.46394289457653,0.3505164035028344
6443,2.3061934850692607,0.0886997494257408
3903,6.918580455207782,0.3008078458785992
2725,0.0,0.0
1607,2.3061934850692607,0.12137860447732951
6197,2.9559626020222565,0.12316510841759402
1714,7.123553640326758,0.2849421456130703
1426,10.27454667768112,0.39517487221850456
6750,4.8507376166917595,0.19402950466767038
6869,2.7355675656099403,0.14397724029526002
6508,6.153956495249994,0.21978416054464264
3165,0.0,0.0
6410,0.0,0.0
6833,5.0,0.23809523809523808
4085,0.0,0.0
5736,2.791689388175926,0.31018770979732513
6784,7.783239869558013,0.38916199347790065
6917,6.365564140779295,0.2448293900299729
1744,0.0,0.0
6601,3.076978247624997,0.2051318831749998
6831,2.7346565584164617,0.13022174087697436
6548,2.242412213103906,0.10192782786835936
2267,0.0,0.0
3688,0.0,0.0
2091,5.505259953845055,0.2038985168090761
2928,0.0,0.0
821,0.0,0.0
6588,0.0,0.0
3524,0.0,0.0
6615,0.0,0.0
6393,5.365144307758806,0.23326714381560026
6897,0.0,0.0
5178,3.076978247624997,0.25641485396874975
6741,7.480554453618022,0.3400252024371828
2637,4.476152396183082,0.2633030821284166
6302,5.0,0.29411764705882354
540,3.1163875440793407,0.1640203970568074
2074,3.153321375197062,0.1126186205427522
1403,9.586333372565445,0.41679710315501933
6760,0.0,0.0
6527,0.0,0.0
2989,0.0,0.0
6497,0.0,0.0
4690,0.0,0.0
4587,0.0,0.0
4170,0.0,0.0
585,3.076978247624997,0.14652277369642844
2307,1.9299396065148975,0.0771975842605959
2629,0.0,0.0
6734,2.7405949547779436,0.18270633031852956
5673,0.0,0.0
4204,0.0,0.0
4574,0.0,0.0
6399,12.808949694913261,0.91492497820809
661,0.0,0.0
6483,6.5860775808415655,0.43907183872277106
6559,2.004138763183092,0.1002069381591546
6572,5.081117010808089,0.2117132087836704
1859,3.444827554035364,0.1813067133702823
2636,6.243361261292762,0.24973445045171047
6864,0.0,0.0
3074,0.0,0.0
2785,4.731971447288265,0.278351261605192
6587,5.0,0.20833333333333334
5796,3.076978247624997,0.2051318831749998
6528,0.0,0.0
6708,0.0,0.0
6505,0.0,0.0
6620,5.0,0.20833333333333334
6909,8.395488862352005,0.3650212548848698
4818,5.913021565228043,0.2815724554870497
6238,0.0,0.0
6379,6.5860775808415655,0.2634431032336626
5982,2.3061934850692607,0.1356584402981918
6194,0.0,0.0
1639,0.0,0.0
2233,4.779271443892849,0.2811336143466382
2794,2.734313432456098,0.15190630180311654
6835,2.823125271455276,0.13443453673596553
5188,3.076978247624997,0.25641485396874975
4834,9.019537963335933,0.4295018077779016
5409,0.0,0.0
1938,4.77574127794602,0.2513548041024221
6389,5.188157872083705,0.2255720813949437
3339,5.769688229555047,0.3036678015555288
6616,0.0,0.0
712,5.365144307758806,0.23326714381560026
5506,0.0,0.0
6386,2.36180204653975,0.09083854025152883
5202,6.350081325642664,0.27609049241924627
5327,6.5860775808415655,0.31362274194483647
563,9.48424662232123,0.3793698648928492
6307,3.0589508226895457,0.14566432488997835
3870,3.3421132222257257,0.16710566111128627
3063,0.0,0.0
6516,0.0,0.0
6904,4.731971447288265,0.29574821545551655
5903,4.731971447288265,0.5257746052542517
6416,2.5354022569691956,0.11524555713496344
160,0.0,0.0
1273,5.365144307758806,0.298063572653267
6594,2.123642896065979,0.08848512066941579
6912,0.0,0.0
6471,0.0,0.0
2840,3.0589508226895457,0.16099741172050241
5083,0.0,0.0
6517,6.5860775808415655,0.43907183872277106
5035,3.4845840497244254,0.1515036543358446
4551,10.663756696118758,0.5331878348059379
6507,2.7702302269602694,0.15390167927557052
3729,7.765708345335583,0.35298674296979926
4361,0.0,0.0
6668,0.0,0.0
5602,0.0,0.0
6834,0.0,0.0
2378,2.8905545450189263,0.1806596590636829
4598,5.843520292151734,0.41739430658226667
6482,3.523851315959458,0.16780244361711705
6537,9.814844592081144,0.3384429169683153
6468,0.0,0.0
2279,0.0,0.0
6778,6.084728178596709,0.2253603029109892
2475,6.448356122201666,0.2223571076621264
1429,1.67365250718418,0.06973552113267416
6512,0.0,0.0
6840,3.2930387904207827,0.17331783107477805
6701,7.0381649323575255,0.33515071106464406
6776,5.0,0.25
6673,0.0,0.0
6707,0.0,0.0
6696,0.0,0.0
4642,8.69945921959255,0.3624774674830229
6830,3.076978247624997,0.12307912990499988
2408,2.1699589111138207,0.09434603961364438
2657,0.0,0.0
2532,7.162233020747723,0.26526788965732306
1385,0.0,0.0
2608,2.391409209159344,0.09197727727535938
4252,0.0,0.0
787,19.18805015017068,0.7380019288527185
2926,0.0,0.0
4082,2.5500520364559076,0.11087182767199598
6646,2.591170519256602,0.09596927849098526
4747,11.675428206960547,0.6144962214189761
6478,3.1269737172134215,0.12026821989282391
3964,5.0,0.29411764705882354
6095,0.0,0.0
6544,0.0,0.0
2457,1.0502781557242067,0.06178106798377686
2615,0.0,0.0
6871,3.1163875440793407,0.14165397927633366
6540,0.0,0.0
6561,0.0,0.0
6584,3.3421132222257257,0.30382847474779323
2735,0.0,0.0
1405,0.0,0.0
6444,2.4272295087129696,0.12136147543564849
1823,2.715005797712667,0.12928599036726987
6924,1.907499341776191,0.11220584363389359
2865,8.025010237709047,0.472059425747591
2869,0.0,0.0
6447,3.444827554035364,0.1813067133702823
6680,0.0,0.0
2010,2.3061934850692607,0.2096539531881146
3886,0.0,0.0
6494,7.600866686484398,0.42227037147135543
6794,0.0,0.0
1287,5.184745785748982,0.32404661160931136
6169,1.2658574274073087,0.04219524758024362
1596,3.1269737172134215,0.14890351034349628
6702,1.4827024875252373,0.06177927031355155
6589,5.422581029148601,0.20856080881340772
6585,4.921852519803409,0.2590448694633373
6521,2.307039400421374,0.1153519700210687
6375,6.893461290083858,0.29971570826451555
2477,16.57176589849641,0.7205115608041917
5876,5.297177553603875,0.21188710214415502
6920,0.0,0.0
3283,1.7525711663132992,0.0796623257415136
6456,9.451715128111541,0.42962341491416095
5089,0.0,0.0
6458,4.293013338326904,0.2683133336454315
4775,0.0,0.0
2660,5.0,0.23809523809523808
6395,10.34861906950908,0.3695935381967529
295,3.153321375197062,0.1854894926586507
5583,3.0589508226895457,0.12235803290758182
6357,0.0,0.0
1600,2.7355675656099403,0.1609157391535259
6418,0.0,0.0
3229,0.0,0.0
6677,4.731971447288265,0.1892788578915306
6502,2.4730541859425568,0.2060878488285464
4742,9.70830192465257,0.6067688702907856
2961,7.859078432967834,0.31436313731871335
5972,3.4762607024237506,0.24830433588741077
1580,0.0,0.0
6459,2.4774730387406443,0.11797490660669735
2429,11.31804902812983,0.5144567740059013
6401,1.8799892219064727,0.08173866182202055
1318,6.087683811286363,0.2898897052993506
6581,0.0,0.0
6597,0.0,0.0
3303,3.153321375197062,0.13138839063321092
1482,8.191803978220852,0.4095901989110426
2352,0.0,0.0
1774,0.0,0.0
6562,0.0,0.0
2059,5.429499608236046,0.2714749804118023
5731,0.0,0.0
5076,0.0,0.0
317,7.855689736435499,0.32732040568481247
3270,3.0123171296577484,0.15061585648288742
6855,7.439888541656995,0.33817675189349977
6633,0.0,0.0
6678,3.076978247624997,0.13986264761931805
2028,6.901930358402085,0.2556270503111883
6622,2.6669989890892873,0.12122722677678578
5152,15.309218866118387,1.275768238843199
6826,7.600866686484398,0.33047246462975643
6829,11.37001703804578,1.0336379125496165
1693,3.0589508226895457,0.2039300548459697
6524,0.0,0.0
4630,3.2930387904207827,0.6586077580841565
5953,3.072525350358512,0.2363481038737317
6655,6.5860775808415655,0.5066213523724281
6575,5.406109549538806,0.3003394194188226
3075,6.37001703804578,0.4246678025363853
6721,0.0,0.0
2250,0.0,0.0
6369,0.0,0.0
1530,3.8164830424588603,0.12721610141529535
520,14.3211405455225,0.8424200320895588
6902,7.2867231592073605,0.31681405040032
2672,2.727866676797096,0.1363933338398548
6446,3.2930387904207827,0.14968358138276286
4418,0.0,0.0
2912,0.0,0.0
5676,3.5811165103738616,0.14324466041495446
4949,5.881188051994158,0.2557038283475721
5020,0.0,0.0
6892,0.0,0.0
6183,8.116387544079341,0.35288641495997136
5735,0.0,0.0
5647,6.287476681504419,0.27336855136975735
6845,0.0,0.0
4827,0.0,0.0
2936,0.0,0.0
6250,0.0,0.0
1643,0.0,0.0
5603,1.76798096473562,0.10399888027856588
6762,3.2930387904207827,0.14968358138276286
1352,0.0,0.0
6632,2.3275355548989625,0.1369138561705272
6913,0.0,0.0
6151,0.0,0.0
6473,4.731971447288265,0.22533197368039357
5894,6.0,0.25
6428,3.1163875440793407,0.14839940686092098
